TIME,LAT,LON,PREC
19980102.0,-86.25,158.75,0.0
19980102.0,-86.25,161.25,0.029999968
19980102.0,-86.25,163.75,1.9799999
19980102.0,-86.25,166.25,11.610002
19980102.0,-86.25,168.75,9.644998
19980102.0,-86.25,171.25,9.592501
19980102.0,-86.25,173.75,2.7975
19980102.0,-86.25,176.25,1.0050002
19980102.0,-86.25,178.75,2.8424995
19980102.0,-86.25,181.25,0.71250033
19980102.0,-86.25,183.75,1.3499997
19980102.0,-86.25,186.25,0.26250005
19980102.0,-86.25,188.75,0.3
19980102.0,-86.25,191.25,0.0
19980102.0,-86.25,193.75,0.0
19980102.0,-86.25,196.25,0.07500005
19980102.0,-86.25,198.75,0.14999993
19980102.0,-86.25,201.25,0.17249988
19980102.0,-86.25,203.75,0.555
19980102.0,-86.25,206.25,1.1475
19980102.0,-86.25,208.75,0.21750022
19980102.0,-86.25,211.25,0.0
19980102.0,-86.25,213.75,0.014999984
19980102.0,-86.25,216.25,0.11249999
19980102.0,-86.25,218.75,0.06750007
19980102.0,-86.25,221.25,0.36750007
19980102.0,-86.25,223.75,0.044999998
19980102.0,-86.25,226.25,0.5475
19980102.0,-86.25,228.75,0.03
19980102.0,-86.25,231.25,0.0
19980102.0,-86.25,233.75,0.120000124
19980102.0,-86.25,236.25,0.03
19980102.0,-86.25,238.75,0.0
19980102.0,-86.25,241.25,0.08249992
19980102.0,-86.25,243.75,0.3900001
19980102.0,-86.25,246.25,0.08249991
19980102.0,-86.25,248.75,0.075000025
19980102.0,-86.25,251.25,0.059999965
19980102.0,-86.25,253.75,0.0
19980102.0,-86.25,256.25,0.014999984
19980102.0,-86.25,258.75,0.0
19980102.0,-86.25,261.25,0.0
19980102.0,-86.25,263.75,0.022499992
19980102.0,-86.25,266.25,0.0
19980102.0,-86.25,268.75,0.030000014
19980102.0,-86.25,271.25,0.63749987
19980102.0,-86.25,273.75,0.89250046
19980102.0,-86.25,276.25,0.11250005
19980102.0,-86.25,278.75,1.4249997
19980102.0,-86.25,281.25,0.19499987
19980102.0,-86.25,283.75,1.4399999
19980102.0,-86.25,286.25,1.0880549
19980102.0,-86.25,288.75,0.0
19980102.0,-86.25,291.25,0.0
19980102.0,-86.25,293.75,0.0
19980102.0,-86.25,296.25,0.045000017
19980102.0,-86.25,298.75,0.08249991
19980102.0,-86.25,301.25,0.0
19980102.0,-86.25,303.75,1.312499
19980102.0,-86.25,306.25,0.0
19980102.0,-86.25,308.75,0.0
19980102.0,-86.25,311.25,0.0
19980102.0,-86.25,313.75,0.0
19980102.0,-86.25,316.25,0.0
19980102.0,-86.25,318.75,0.0
19980102.0,-86.25,321.25,0.07500001
19980102.0,-86.25,323.75,1.6125001
19980102.0,-86.25,326.25,2.1299999
19980102.0,-86.25,328.75,1.9649996
19980102.0,-86.25,331.25,0.65249985
19980102.0,-86.25,333.75,0.44999987
19980102.0,-86.25,336.25,0.96749985
19980102.0,-86.25,338.75,0.78000003
19980102.0,-86.25,341.25,0.6074999
19980102.0,-86.25,343.75,0.022500023
19980102.0,-86.25,346.25,5.6025
19980102.0,-86.25,348.75,6.7049994
19980102.0,-86.25,351.25,2.7899988
19980102.0,-86.25,353.75,5.7150006
19980102.0,-86.25,356.25,1.5074995
19980102.0,-86.25,358.75,1.5375001
19980102.0,-83.75,1.25,0.14249995
19980102.0,-83.75,3.75,0.0
19980102.0,-83.75,6.25,0.12750001
19980102.0,-83.75,8.75,4.6575017
19980102.0,-83.75,11.25,5.7375016
19980102.0,-83.75,13.75,11.827498
19980102.0,-83.75,16.25,5.4225
19980102.0,-83.75,18.75,6.217499
19980102.0,-83.75,21.25,5.264999
19980102.0,-83.75,23.75,8.190002
19980102.0,-83.75,26.25,1.3275
19980102.0,-83.75,28.75,6.0525017
19980102.0,-83.75,31.25,3.8100023
19980102.0,-83.75,33.75,2.4299977
19980102.0,-83.75,36.25,23.775
19980102.0,-83.75,38.75,28.462502
19980102.0,-83.75,41.25,14.475001
19980102.0,-83.75,43.75,27.8475
19980102.0,-83.75,46.25,4.0799966
19980102.0,-83.75,48.75,0.43500003
19980102.0,-83.75,51.25,0.029999938
19980102.0,-83.75,53.75,0.0
19980102.0,-83.75,56.25,0.0
19980102.0,-83.75,58.75,0.0
19980102.0,-83.75,61.25,0.39750013
19980102.0,-83.75,63.75,0.06749998
19980102.0,-83.75,66.25,0.0
19980102.0,-83.75,68.75,0.0
19980102.0,-83.75,71.25,0.0
19980102.0,-83.75,73.75,0.12749977
19980102.0,-83.75,76.25,0.6150001
19980102.0,-83.75,78.75,0.38999978
19980102.0,-83.75,81.25,0.0
19980102.0,-83.75,83.75,1.1250001
19980102.0,-83.75,86.25,1.2674993
19980102.0,-83.75,88.75,9.157499
19980102.0,-83.75,91.25,0.23249985
19980102.0,-83.75,93.75,0.0
19980102.0,-83.75,96.25,0.0
19980102.0,-83.75,98.75,0.0
19980102.0,-83.75,101.25,0.0
19980102.0,-83.75,103.75,0.059999965
19980102.0,-83.75,106.25,0.0
19980102.0,-83.75,108.75,0.9449989
19980102.0,-83.75,111.25,0.037499923
19980102.0,-83.75,113.75,0.12000003
19980102.0,-83.75,116.25,0.08249983
19980102.0,-83.75,118.75,0.06
19980102.0,-83.75,121.25,0.0
19980102.0,-83.75,123.75,0.0
19980102.0,-83.75,126.25,0.0
19980102.0,-83.75,128.75,0.0
19980102.0,-83.75,131.25,0.0
19980102.0,-83.75,133.75,0.0
19980102.0,-83.75,136.25,0.0
19980102.0,-83.75,138.75,0.0
19980102.0,-83.75,141.25,0.0
19980102.0,-83.75,143.75,0.059999876
19980102.0,-83.75,146.25,0.0
19980102.0,-83.75,148.75,0.0
19980102.0,-83.75,151.25,0.0
19980102.0,-83.75,153.75,0.0
19980102.0,-83.75,156.25,0.0
19980102.0,-83.75,158.75,0.0
19980102.0,-83.75,161.25,0.029999938
19980102.0,-83.75,163.75,1.9799998
19980102.0,-83.75,166.25,11.610003
19980102.0,-83.75,168.75,9.644996
19980102.0,-83.75,171.25,9.592502
19980102.0,-83.75,173.75,2.7975
19980102.0,-83.75,176.25,1.0050005
19980102.0,-83.75,178.75,2.842499
19980102.0,-83.75,181.25,0.71250063
19980102.0,-83.75,183.75,1.3499994
19980102.0,-83.75,186.25,0.26250008
19980102.0,-83.75,188.75,0.30000004
19980102.0,-83.75,191.25,0.0
19980102.0,-83.75,193.75,0.0
19980102.0,-83.75,196.25,0.07500009
19980102.0,-83.75,198.75,0.14999989
19980102.0,-83.75,201.25,0.17249979
19980102.0,-83.75,203.75,0.555
19980102.0,-83.75,206.25,1.1475002
19980102.0,-83.75,208.75,0.21750042
19980102.0,-83.75,211.25,0.0
19980102.0,-83.75,213.75,0.014999969
19980102.0,-83.75,216.25,0.11249998
19980102.0,-83.75,218.75,0.06750014
19980102.0,-83.75,221.25,0.36750013
19980102.0,-83.75,223.75,0.044999998
19980102.0,-83.75,226.25,0.5475001
19980102.0,-83.75,228.75,0.03
19980102.0,-83.75,231.25,0.0
19980102.0,-83.75,233.75,0.12000024
19980102.0,-83.75,236.25,0.03
19980102.0,-83.75,238.75,0.0
19980102.0,-83.75,241.25,0.08249986
19980102.0,-83.75,243.75,0.39000022
19980102.0,-83.75,246.25,0.08249983
19980102.0,-83.75,248.75,0.075000055
19980102.0,-83.75,251.25,0.059999935
19980102.0,-83.75,253.75,0.0
19980102.0,-83.75,256.25,0.014999969
19980102.0,-83.75,258.75,0.0
19980102.0,-83.75,261.25,0.0
19980102.0,-83.75,263.75,0.022499984
19980102.0,-83.75,266.25,0.0
19980102.0,-83.75,268.75,0.03000003
19980102.0,-83.75,271.25,0.63749975
19980102.0,-83.75,273.75,0.8925009
19980102.0,-83.75,276.25,0.112500094
19980102.0,-83.75,278.75,1.4249995
19980102.0,-83.75,281.25,0.19499975
19980102.0,-83.75,283.75,1.4399998
19980102.0,-83.75,286.25,1.0880553
19980102.0,-83.75,288.75,0.0
19980102.0,-83.75,291.25,0.0
19980102.0,-83.75,293.75,0.0
19980102.0,-83.75,296.25,0.045000028
19980102.0,-83.75,298.75,0.08249983
19980102.0,-83.75,301.25,0.0
19980102.0,-83.75,303.75,1.3124981
19980102.0,-83.75,306.25,0.0
19980102.0,-83.75,308.75,0.0
19980102.0,-83.75,311.25,0.0
19980102.0,-83.75,313.75,0.0
19980102.0,-83.75,316.25,0.0
19980102.0,-83.75,318.75,0.0
19980102.0,-83.75,321.25,0.075000025
19980102.0,-83.75,323.75,1.6125002
19980102.0,-83.75,326.25,2.1299999
19980102.0,-83.75,328.75,1.9649993
19980102.0,-83.75,331.25,0.65249974
19980102.0,-83.75,333.75,0.4499998
19980102.0,-83.75,336.25,0.9674998
19980102.0,-83.75,338.75,0.7800001
19980102.0,-83.75,341.25,0.6074999
19980102.0,-83.75,343.75,0.022500044
19980102.0,-83.75,346.25,5.6025004
19980102.0,-83.75,348.75,6.7049994
19980102.0,-83.75,351.25,2.789998
19980102.0,-83.75,353.75,5.7150016
19980102.0,-83.75,356.25,1.5074991
19980102.0,-83.75,358.75,1.5375001
19980102.0,-81.25,1.25,0.14249992
19980102.0,-81.25,3.75,0.0
19980102.0,-81.25,6.25,0.12750001
19980102.0,-81.25,8.75,4.657503
19980102.0,-81.25,11.25,5.7375026
19980102.0,-81.25,13.75,11.8274975
19980102.0,-81.25,16.25,5.4225
19980102.0,-81.25,18.75,6.217499
19980102.0,-81.25,21.25,5.2649984
19980102.0,-81.25,23.75,8.190005
19980102.0,-81.25,26.25,1.3275001
19980102.0,-81.25,28.75,6.0525026
19980102.0,-81.25,31.25,3.8100038
19980102.0,-81.25,33.75,2.4299963
19980102.0,-81.25,36.25,23.775
19980102.0,-81.25,38.75,28.462502
19980102.0,-81.25,41.25,14.475002
19980102.0,-81.25,43.75,27.8475
19980102.0,-81.25,46.25,4.079994
19980102.0,-81.25,48.75,0.43500003
19980102.0,-81.25,51.25,0.0299999
19980102.0,-81.25,53.75,0.0
19980102.0,-81.25,56.25,0.0
19980102.0,-81.25,58.75,0.0
19980102.0,-81.25,61.25,0.39750022
19980102.0,-81.25,63.75,0.06749997
19980102.0,-81.25,66.25,0.0
19980102.0,-81.25,68.75,0.0
19980102.0,-81.25,71.25,0.0
19980102.0,-81.25,73.75,0.12749963
19980102.0,-81.25,76.25,0.6150002
19980102.0,-81.25,78.75,0.38999963
19980102.0,-81.25,81.25,0.0
19980102.0,-81.25,83.75,1.1250002
19980102.0,-81.25,86.25,1.267499
19980102.0,-81.25,88.75,9.157499
19980102.0,-81.25,91.25,0.23249978
19980102.0,-81.25,93.75,0.0
19980102.0,-81.25,96.25,0.0
19980102.0,-81.25,98.75,0.0
19980102.0,-81.25,101.25,0.0
19980102.0,-81.25,103.75,0.059999947
19980102.0,-81.25,106.25,0.0
19980102.0,-81.25,108.75,0.94499826
19980102.0,-81.25,111.25,0.037499875
19980102.0,-81.25,113.75,0.12000004
19980102.0,-81.25,116.25,0.08249973
19980102.0,-81.25,118.75,0.06
19980102.0,-81.25,121.25,0.0
19980102.0,-81.25,123.75,0.0
19980102.0,-81.25,126.25,0.0
19980102.0,-81.25,128.75,0.0
19980102.0,-81.25,131.25,0.0
19980102.0,-81.25,133.75,0.0
19980102.0,-81.25,136.25,0.0
19980102.0,-81.25,138.75,0.0
19980102.0,-81.25,141.25,0.0
19980102.0,-81.25,143.75,0.0599998
19980102.0,-81.25,146.25,0.0
19980102.0,-81.25,148.75,0.0
19980102.0,-81.25,151.25,0.0
19980102.0,-81.25,153.75,0.0
19980102.0,-81.25,156.25,0.0
19980102.0,-81.25,158.75,0.0
19980102.0,-81.25,161.25,0.0299999
19980102.0,-81.25,163.75,1.9799997
19980102.0,-81.25,166.25,11.610005
19980102.0,-81.25,168.75,9.644994
19980102.0,-81.25,171.25,9.592503
19980102.0,-81.25,173.75,2.7974997
19980102.0,-81.25,176.25,1.0050008
19980102.0,-81.25,178.75,2.8424985
19980102.0,-81.25,181.25,0.71250105
19980102.0,-81.25,183.75,1.3499992
19980102.0,-81.25,186.25,0.2625001
19980102.0,-81.25,188.75,0.3000001
19980102.0,-81.25,191.25,0.0
19980102.0,-81.25,193.75,0.0
19980102.0,-81.25,196.25,0.075000145
19980102.0,-81.25,198.75,0.14999981
19980102.0,-81.25,201.25,0.17249967
19980102.0,-81.25,203.75,0.55500007
19980102.0,-81.25,206.25,1.1475002
19980102.0,-81.25,208.75,0.21750067
19980102.0,-81.25,211.25,0.0
19980102.0,-81.25,213.75,0.01499995
19980102.0,-81.25,216.25,0.112499975
19980102.0,-81.25,218.75,0.06750022
19980102.0,-81.25,221.25,0.3675002
19980102.0,-81.25,223.75,0.044999998
19980102.0,-81.25,226.25,0.54750013
19980102.0,-81.25,228.75,0.03
19980102.0,-81.25,231.25,0.0
19980102.0,-81.25,233.75,0.12000039
19980102.0,-81.25,236.25,0.03
19980102.0,-81.25,238.75,0.0
19980102.0,-81.25,241.25,0.08249977
19980102.0,-81.25,243.75,0.39000034
19980102.0,-81.25,246.25,0.08249973
19980102.0,-81.25,248.75,0.07500009
19980102.0,-81.25,251.25,0.059999898
19980102.0,-81.25,253.75,0.0
19980102.0,-81.25,256.25,0.01499995
19980102.0,-81.25,258.75,0.0
19980102.0,-81.25,261.25,0.0
19980102.0,-81.25,263.75,0.022499975
19980102.0,-81.25,266.25,0.0
19980102.0,-81.25,268.75,0.030000048
19980102.0,-81.25,271.25,0.6374996
19980102.0,-81.25,273.75,0.8925014
19980102.0,-81.25,276.25,0.11250016
19980102.0,-81.25,278.75,1.4249992
19980102.0,-81.25,281.25,0.1949996
19980102.0,-81.25,283.75,1.4399998
19980102.0,-81.25,286.25,1.0880558
19980102.0,-81.25,288.75,0.0
19980102.0,-81.25,291.25,0.0
19980102.0,-81.25,293.75,0.0
19980102.0,-81.25,296.25,0.045000046
19980102.0,-81.25,298.75,0.08249973
19980102.0,-81.25,301.25,0.0
19980102.0,-81.25,303.75,1.312497
19980102.0,-81.25,306.25,0.0
19980102.0,-81.25,308.75,0.0
19980102.0,-81.25,311.25,0.0
19980102.0,-81.25,313.75,0.0
19980102.0,-81.25,316.25,0.0
19980102.0,-81.25,318.75,0.0
19980102.0,-81.25,321.25,0.07500005
19980102.0,-81.25,323.75,1.6125003
19980102.0,-81.25,326.25,2.1299999
19980102.0,-81.25,328.75,1.964999
19980102.0,-81.25,331.25,0.65249956
19980102.0,-81.25,333.75,0.4499997
19980102.0,-81.25,336.25,0.9674997
19980102.0,-81.25,338.75,0.78000015
19980102.0,-81.25,341.25,0.6074998
19980102.0,-81.25,343.75,0.022500074
19980102.0,-81.25,346.25,5.6025004
19980102.0,-81.25,348.75,6.7049994
19980102.0,-81.25,351.25,2.7899969
19980102.0,-81.25,353.75,5.715003
19980102.0,-81.25,356.25,1.5074986
19980102.0,-81.25,358.75,1.5375003
19980102.0,-78.75,1.25,0.14249988
19980102.0,-78.75,3.75,0.0
19980102.0,-78.75,6.25,0.12750003
19980102.0,-78.75,8.75,4.6575046
19980102.0,-78.75,11.25,5.737504
19980102.0,-78.75,13.75,11.827497
19980102.0,-78.75,16.25,5.4225006
19980102.0,-78.75,18.75,6.217498
19980102.0,-78.75,21.25,5.2649975
19980102.0,-78.75,23.75,8.190008
19980102.0,-78.75,26.25,1.3275001
19980102.0,-78.75,28.75,6.052504
19980102.0,-78.75,31.25,3.810006
19980102.0,-78.75,33.75,2.4299946
19980102.0,-78.75,36.25,23.775002
19980102.0,-78.75,38.75,28.462502
19980102.0,-78.75,41.25,14.475003
19980102.0,-78.75,43.75,27.8475
19980102.0,-78.75,46.25,4.0799913
19980102.0,-78.75,48.75,0.43500006
19980102.0,-78.75,51.25,0.029999852
19980102.0,-78.75,53.75,0.0
19980102.0,-78.75,56.25,0.0
19980102.0,-78.75,58.75,0.0
19980102.0,-78.75,61.25,0.39750034
19980102.0,-78.75,63.75,0.06749996
19980102.0,-78.75,66.25,0.0
19980102.0,-78.75,68.75,0.0
19980102.0,-78.75,71.25,0.0
19980102.0,-78.75,73.75,0.12749945
19980102.0,-78.75,76.25,0.61500025
19980102.0,-78.75,78.75,0.38999945
19980102.0,-78.75,81.25,0.0
19980102.0,-78.75,83.75,1.1250004
19980102.0,-78.75,86.25,1.2674985
19980102.0,-78.75,88.75,9.157499
19980102.0,-78.75,91.25,0.23249966
19980102.0,-78.75,93.75,0.0
19980102.0,-78.75,96.25,0.0
19980102.0,-78.75,98.75,0.0
19980102.0,-78.75,101.25,0.0
19980102.0,-78.75,103.75,0.059999924
19980102.0,-78.75,106.25,0.0
19980102.0,-78.75,108.75,0.94499743
19980102.0,-78.75,111.25,0.03749981
19980102.0,-78.75,113.75,0.12000007
19980102.0,-78.75,116.25,0.08249959
19980102.0,-78.75,118.75,0.06
19980102.0,-78.75,121.25,0.0
19980102.0,-78.75,123.75,0.0
19980102.0,-78.75,126.25,0.0
19980102.0,-78.75,128.75,0.0
19980102.0,-78.75,131.25,0.0
19980102.0,-78.75,133.75,0.0
19980102.0,-78.75,136.25,0.0
19980102.0,-78.75,138.75,0.0
19980102.0,-78.75,141.25,0.0
19980102.0,-78.75,143.75,0.059999704
19980102.0,-78.75,146.25,0.0
19980102.0,-78.75,148.75,0.0
19980102.0,-78.75,151.25,0.0
19980102.0,-78.75,153.75,0.0
19980102.0,-78.75,156.25,0.0
19980102.0,-78.75,158.75,0.0
19980102.0,-78.75,161.25,0.029999852
19980102.0,-78.75,163.75,1.9799995
19980102.0,-78.75,166.25,11.610008
19980102.0,-78.75,168.75,9.644992
19980102.0,-78.75,171.25,9.592504
19980102.0,-78.75,173.75,2.7974997
19980102.0,-78.75,176.25,1.0050013
19980102.0,-78.75,178.75,2.8424978
19980102.0,-78.75,181.25,0.7125016
19980102.0,-78.75,183.75,1.3499987
19980102.0,-78.75,186.25,0.26250017
19980102.0,-78.75,188.75,0.30000013
19980102.0,-78.75,191.25,0.0
19980102.0,-78.75,193.75,0.0
19980102.0,-78.75,196.25,0.07500022
19980102.0,-78.75,198.75,0.14999971
19980102.0,-78.75,201.25,0.17249951
19980102.0,-78.75,203.75,0.55500007
19980102.0,-78.75,206.25,1.1475003
19980102.0,-78.75,208.75,0.217501
19980102.0,-78.75,211.25,0.0
19980102.0,-78.75,213.75,0.014999926
19980102.0,-78.75,216.25,0.11249997
19980102.0,-78.75,218.75,0.06750033
19980102.0,-78.75,221.25,0.36750028
19980102.0,-78.75,223.75,0.044999998
19980102.0,-78.75,226.25,0.54750025
19980102.0,-78.75,228.75,0.03
19980102.0,-78.75,231.25,0.0
19980102.0,-78.75,233.75,0.120000586
19980102.0,-78.75,236.25,0.03
19980102.0,-78.75,238.75,0.0
19980102.0,-78.75,241.25,0.08249966
19980102.0,-78.75,243.75,0.39000052
19980102.0,-78.75,246.25,0.08249959
19980102.0,-78.75,248.75,0.07500014
19980102.0,-78.75,251.25,0.05999985
19980102.0,-78.75,253.75,0.0
19980102.0,-78.75,256.25,0.014999926
19980102.0,-78.75,258.75,0.0
19980102.0,-78.75,261.25,0.0
19980102.0,-78.75,263.75,0.022499962
19980102.0,-78.75,266.25,0.0
19980102.0,-78.75,268.75,0.030000072
19980102.0,-78.75,271.25,0.63749933
19980102.0,-78.75,273.75,0.8925021
19980102.0,-78.75,276.25,0.11250025
19980102.0,-78.75,278.75,1.424999
19980102.0,-78.75,281.25,0.19499941
19980102.0,-78.75,283.75,1.4399997
19980102.0,-78.75,286.25,1.0880566
19980102.0,-78.75,288.75,0.0
19980102.0,-78.75,291.25,0.0
19980102.0,-78.75,293.75,0.0
19980102.0,-78.75,296.25,0.045000073
19980102.0,-78.75,298.75,0.08249959
19980102.0,-78.75,301.25,0.0
19980102.0,-78.75,303.75,1.3124956
19980102.0,-78.75,306.25,0.0
19980102.0,-78.75,308.75,0.0
19980102.0,-78.75,311.25,0.0
19980102.0,-78.75,313.75,0.0
19980102.0,-78.75,316.25,0.0
19980102.0,-78.75,318.75,0.0
19980102.0,-78.75,321.25,0.07500007
19980102.0,-78.75,323.75,1.6125004
19980102.0,-78.75,326.25,2.1299999
19980102.0,-78.75,328.75,1.9649984
19980102.0,-78.75,331.25,0.6524993
19980102.0,-78.75,333.75,0.44999954
19980102.0,-78.75,336.25,0.9674995
19980102.0,-78.75,338.75,0.78000027
19980102.0,-78.75,341.25,0.6074997
19980102.0,-78.75,343.75,0.022500109
19980102.0,-78.75,346.25,5.602501
19980102.0,-78.75,348.75,6.7049994
19980102.0,-78.75,351.25,2.7899954
19980102.0,-78.75,353.75,5.7150044
19980102.0,-78.75,356.25,1.5074979
19980102.0,-78.75,358.75,1.5375004
19980102.0,-76.25,1.25,0.14249983
19980102.0,-76.25,3.75,0.0
19980102.0,-76.25,6.25,0.12750004
19980102.0,-76.25,8.75,4.657507
19980102.0,-76.25,11.25,5.737506
19980102.0,-76.25,13.75,11.827495
19980102.0,-76.25,16.25,5.4225006
19980102.0,-76.25,18.75,6.2174973
19980102.0,-76.25,21.25,5.2649965
19980102.0,-76.25,23.75,8.190012
19980102.0,-76.25,26.25,1.3275002
19980102.0,-76.25,28.75,6.0525055
19980102.0,-76.25,31.25,3.8100085
19980102.0,-76.25,33.75,2.429992
19980102.0,-76.25,36.25,23.775002
19980102.0,-76.25,38.75,28.462503
19980102.0,-76.25,41.25,14.475005
19980102.0,-76.25,43.75,27.847502
19980102.0,-76.25,46.25,4.0799875
19980102.0,-76.25,48.75,0.4350001
19980102.0,-76.25,51.25,0.029999785
19980102.0,-76.25,53.75,0.0
19980102.0,-76.25,56.25,0.0
19980102.0,-76.25,58.75,0.0
19980102.0,-76.25,61.25,0.3975005
19980102.0,-76.25,63.75,0.06749994
19980102.0,-76.25,66.25,0.0
19980102.0,-76.25,68.75,0.0
19980102.0,-76.25,71.25,0.0
19980102.0,-76.25,73.75,0.1274992
19980102.0,-76.25,76.25,0.6150004
19980102.0,-76.25,78.75,0.38999924
19980102.0,-76.25,81.25,0.0
19980102.0,-76.25,83.75,1.1250005
19980102.0,-76.25,86.25,1.2674979
19980102.0,-76.25,88.75,9.157498
19980102.0,-76.25,91.25,0.23249951
19980102.0,-76.25,93.75,0.0
19980102.0,-76.25,96.25,0.0
19980102.0,-76.25,98.75,0.0
19980102.0,-76.25,101.25,0.0
19980102.0,-76.25,103.75,0.05999989
19980102.0,-76.25,106.25,0.0
19980102.0,-76.25,108.75,0.94499624
19980102.0,-76.25,111.25,0.03749973
19980102.0,-76.25,113.75,0.1200001
19980102.0,-76.25,116.25,0.08249941
19980102.0,-76.25,118.75,0.06
19980102.0,-76.25,121.25,0.0
19980102.0,-76.25,123.75,0.0
19980102.0,-76.25,126.25,0.0
19980102.0,-76.25,128.75,0.0
19980102.0,-76.25,131.25,0.0
19980102.0,-76.25,133.75,0.0
19980102.0,-76.25,136.25,0.0
19980102.0,-76.25,138.75,0.0
19980102.0,-76.25,141.25,0.0
19980102.0,-76.25,143.75,0.05999957
19980102.0,-76.25,146.25,0.0
19980102.0,-76.25,148.75,0.0
19980102.0,-76.25,151.25,0.0
19980102.0,-76.25,153.75,0.0
19980102.0,-76.25,156.25,0.0
19980102.0,-76.25,158.75,0.0
19980102.0,-76.25,161.25,0.029999785
19980102.0,-76.25,163.75,1.9799993
19980102.0,-76.25,166.25,11.610012
19980102.0,-76.25,168.75,9.644989
19980102.0,-76.25,171.25,9.592505
19980102.0,-76.25,173.75,2.7974997
19980102.0,-76.25,176.25,1.005002
19980102.0,-76.25,178.75,2.8424969
19980102.0,-76.25,181.25,0.7125023
19980102.0,-76.25,183.75,1.3499982
19980102.0,-76.25,186.25,0.26250026
19980102.0,-76.25,188.75,0.3000002
19980102.0,-76.25,191.25,0.0
19980102.0,-76.25,193.75,0.0
19980102.0,-76.25,196.25,0.075000316
19980102.0,-76.25,198.75,0.14999957
19980102.0,-76.25,201.25,0.1724993
19980102.0,-76.25,203.75,0.5550001
19980102.0,-76.25,206.25,1.1475004
19980102.0,-76.25,208.75,0.21750145
19980102.0,-76.25,211.25,0.0
19980102.0,-76.25,213.75,0.014999893
19980102.0,-76.25,216.25,0.112499945
19980102.0,-76.25,218.75,0.06750048
19980102.0,-76.25,221.25,0.3675004
19980102.0,-76.25,223.75,0.044999998
19980102.0,-76.25,226.25,0.5475004
19980102.0,-76.25,228.75,0.03
19980102.0,-76.25,231.25,0.0
19980102.0,-76.25,233.75,0.120000854
19980102.0,-76.25,236.25,0.03
19980102.0,-76.25,238.75,0.0
19980102.0,-76.25,241.25,0.08249951
19980102.0,-76.25,243.75,0.39000073
19980102.0,-76.25,246.25,0.08249941
19980102.0,-76.25,248.75,0.075000204
19980102.0,-76.25,251.25,0.059999783
19980102.0,-76.25,253.75,0.0
19980102.0,-76.25,256.25,0.014999893
19980102.0,-76.25,258.75,0.0
19980102.0,-76.25,261.25,0.0
19980102.0,-76.25,263.75,0.022499947
19980102.0,-76.25,266.25,0.0
19980102.0,-76.25,268.75,0.030000106
19980102.0,-76.25,271.25,0.6374991
19980102.0,-76.25,273.75,0.8925031
19980102.0,-76.25,276.25,0.11250036
19980102.0,-76.25,278.75,1.4249985
19980102.0,-76.25,281.25,0.19499914
19980102.0,-76.25,283.75,1.4399996
19980102.0,-76.25,286.25,1.0880576
19980102.0,-76.25,288.75,0.0
19980102.0,-76.25,291.25,0.0
19980102.0,-76.25,293.75,0.0
19980102.0,-76.25,296.25,0.045000106
19980102.0,-76.25,298.75,0.08249941
19980102.0,-76.25,301.25,0.0
19980102.0,-76.25,303.75,1.3124936
19980102.0,-76.25,306.25,0.0
19980102.0,-76.25,308.75,0.0
19980102.0,-76.25,311.25,0.0
19980102.0,-76.25,313.75,0.0
19980102.0,-76.25,316.25,0.0
19980102.0,-76.25,318.75,0.0
19980102.0,-76.25,321.25,0.07500011
19980102.0,-76.25,323.75,1.6125005
19980102.0,-76.25,326.25,2.1299999
19980102.0,-76.25,328.75,1.9649976
19980102.0,-76.25,331.25,0.65249896
19980102.0,-76.25,333.75,0.44999933
19980102.0,-76.25,336.25,0.96749926
19980102.0,-76.25,338.75,0.7800004
19980102.0,-76.25,341.25,0.6074996
19980102.0,-76.25,343.75,0.02250016
19980102.0,-76.25,346.25,5.6025014
19980102.0,-76.25,348.75,6.705
19980102.0,-76.25,351.25,2.7899933
19980102.0,-76.25,353.75,5.7150064
19980102.0,-76.25,356.25,1.5074971
19980102.0,-76.25,358.75,1.5375005
19980102.0,-73.75,1.25,0.14249976
19980102.0,-73.75,3.75,0.0
19980102.0,-73.75,6.25,0.12750007
19980102.0,-73.75,8.75,4.65751
19980102.0,-73.75,11.25,5.7375083
19980102.0,-73.75,13.75,11.827493
19980102.0,-73.75,16.25,5.422501
19980102.0,-73.75,18.75,6.2174964
19980102.0,-73.75,21.25,5.264995
19980102.0,-73.75,23.75,8.190018
19980102.0,-73.75,26.25,1.3275003
19980102.0,-73.75,28.75,6.0525084
19980102.0,-73.75,31.25,3.810012
19980102.0,-73.75,33.75,2.4299886
19980102.0,-73.75,36.25,23.775002
19980102.0,-73.75,38.75,28.462503
19980102.0,-73.75,41.25,14.475007
19980102.0,-73.75,43.75,27.847502
19980102.0,-73.75,46.25,4.0799823
19980102.0,-73.75,48.75,0.43500015
19980102.0,-73.75,51.25,0.029999694
19980102.0,-73.75,53.75,0.0
19980102.0,-73.75,56.25,0.0
19980102.0,-73.75,58.75,0.0
19980102.0,-73.75,61.25,0.3975007
19980102.0,-73.75,63.75,0.06749992
19980102.0,-73.75,66.25,0.0
19980102.0,-73.75,68.75,0.0
19980102.0,-73.75,71.25,0.0
19980102.0,-73.75,73.75,0.12749885
19980102.0,-73.75,76.25,0.6150006
19980102.0,-73.75,78.75,0.3899989
19980102.0,-73.75,81.25,0.0
19980102.0,-73.75,83.75,1.1250007
19980102.0,-73.75,86.25,1.267497
